test_year,candidate_rule,candidate_share,candidate_units,damage_rate,damage_lift,damage_capture,cost_capture,aos_capture
1999,Boundary-excess expansion,0.01,49,0.5918367346938775,3.418415479399307,0.03419811320754717,0.08984288866398008,0.23829046790455988
1999,Posterior-mean expansion,0.01,49,0.5714285714285714,3.3005390835579513,0.0330188679245283,0.130332203244172,0.25473744428288797
1999,Random unselected expansion,0.01,49,0.14459183673469386,0.8351542645360029,0.008354952830188679,0.012617080294998195,0.018246490119896076
1999,Boundary-certificate expansion,0.02,98,0.6224489795918368,3.59523007316134,0.07193396226415094,0.23678484505509012,0.41670440731294545
1999,Boundary-excess expansion,0.02,98,0.5918367346938775,3.418415479399307,0.06839622641509434,0.23186191245006202,0.41572712320930566
1999,Posterior-mean expansion,0.02,98,0.5408163265306123,3.1237244897959187,0.0625,0.2834038241431821,0.2604581317188282
1999,Random unselected expansion,0.02,98,0.14602040816326528,0.8434056122448979,0.016875,0.02714912531411934,0.036439348795080206
1999,Boundary-certificate expansion,0.05,245,0.5510204081632653,3.1826626877165958,0.15919811320754718,0.3526741125611774,0.692632231306462
1999,Boundary-excess expansion,0.05,245,0.5510204081632653,3.1826626877165958,0.15919811320754718,0.3526741125611774,0.692632231306462
1999,Posterior-mean expansion,0.05,245,0.5510204081632653,3.1826626877165958,0.15919811320754718,0.4765645194640609,0.424498843944414
1999,Random unselected expansion,0.05,245,0.14602040816326534,0.8434056122448979,0.0421875,0.0702530878730967,0.09310228112411507
2000,Boundary-certificate expansion,0.005,29,0.5862068965517241,3.707610920183805,0.019036954087346025,0.032495985943846485,0.14263473941730298
2000,Boundary-excess expansion,0.005,29,0.5862068965517241,3.707610920183805,0.019036954087346025,0.024716805034273783,0.14598561791089035
2000,Posterior-mean expansion,0.005,29,0.4827586206896552,3.053326640151369,0.015677491601343786,0.05138315746408164,0.11541255838090296
2000,Random unselected expansion,0.005,29,0.12879310344827588,0.814583928640383,0.004182530795072788,0.004741680859435151,0.007859589294981095
2000,Boundary-certificate expansion,0.01,57,0.49122807017543857,3.1068937741891123,0.03135498320268757,0.05942360174085559,0.16176143524353176
2000,Boundary-excess expansion,0.01,57,0.5263157894736842,3.328814758059763,0.0335946248600224,0.038543235126093645,0.15059678256357031
2000,Posterior-mean expansion,0.01,57,0.5087719298245614,3.217854266124438,0.032474804031354984,0.09515118658586627,0.12159537400845133
2000,Random unselected expansion,0.01,57,0.12859649122807018,0.8133404058859355,0.00820828667413214,0.010510133104804078,0.013143672622136554
2000,Boundary-certificate expansion,0.02,113,0.49557522123893805,3.1343884093589276,0.06270996640537514,0.10584831084276855,0.22115798057676625
2000,Boundary-excess expansion,0.02,113,0.49557522123893805,3.1343884093589276,0.06270996640537514,0.08718989113312192,0.22176588331232858
2000,Posterior-mean expansion,0.02,113,0.5309734513274337,3.358273295741708,0.0671892497200448,0.10764404494287969,0.1906590555267255
2000,Random unselected expansion,0.02,113,0.12951327433628318,0.8191388280529982,0.01638857782754759,0.023757647098039635,0.02620283193713396
2000,Boundary-certificate expansion,0.05,283,0.5229681978798587,3.3076420846869454,0.16573348264277715,0.17424475342575269,0.3429757580250575
2000,Boundary-excess expansion,0.05,283,0.49823321554770317,3.1511995536544544,0.15789473684210525,0.17246765430215213,0.3417896063459115
2000,Posterior-mean expansion,0.05,283,0.5229681978798587,3.3076420846869454,0.16573348264277715,0.2886738232118214,0.24944769812439765
2000,Random unselected expansion,0.05,283,0.12881625441696115,0.8147303526842066,0.04082306830907055,0.05086586272355215,0.06154555563792719
2001,Boundary-certificate expansion,0.005,27,0.5555555555555556,3.8459888459888463,0.019305019305019305,0.0313240278730455,0.023686773894656815
2001,Boundary-excess expansion,0.005,27,0.5185185185185185,3.5895895895895893,0.018018018018018018,0.03160253841728266,0.15160010453541137
2001,Posterior-mean expansion,0.005,27,0.6666666666666666,4.615186615186615,0.023166023166023165,0.03129469565478922,0.07500415765840679
2001,Random unselected expansion,0.005,27,0.12111111111111109,0.8384255684255684,0.004208494208494208,0.007387861587503635,0.005001069112161745
2001,Boundary-certificate expansion,0.01,54,0.5925925925925926,4.102388102388102,0.04118404118404118,0.033975666871377735,0.19087215794350337
2001,Boundary-excess expansion,0.01,54,0.6481481481481481,4.486986986986987,0.04504504504504504,0.033975666871377735,0.18621558052790382
2001,Posterior-mean expansion,0.01,54,0.5925925925925926,4.102388102388102,0.04118404118404118,0.04018235778644269,0.08764343921503409
2001,Random unselected expansion,0.01,54,0.11324074074074073,0.7839407264407263,0.00787001287001287,0.010472774074329201,0.01113112066712599
2001,Boundary-certificate expansion,0.02,108,0.5740740740740741,3.974188474188474,0.07979407979407979,0.05456660919880356,0.28887410610344255
2001,Boundary-excess expansion,0.02,108,0.5833333333333334,4.038288288288289,0.08108108108108109,0.05455930039910574,0.2886365256230548
2001,Posterior-mean expansion,0.02,108,0.5370370370370371,3.717789217789218,0.07464607464607464,0.2826741345782871,0.09408187023354161
2001,Random unselected expansion,0.02,108,0.11819444444444445,0.8182341269841268,0.016428571428571428,0.020842146258137104,0.022359886911691332
2001,Boundary-certificate expansion,0.05,269,0.4721189591078067,3.2683756512752797,0.16344916344916344,0.11623245605099085,0.36720439048727754
2001,Boundary-excess expansion,0.05,269,0.4684014869888476,3.2426404099266555,0.16216216216216217,0.1159684660866843,0.366634197334347
2001,Posterior-mean expansion,0.05,269,0.49814126394052044,3.448522340715649,0.17245817245817247,0.3245149592696116,0.32945285215366704
2001,Random unselected expansion,0.05,269,0.11423791821561338,0.7908439666432233,0.03954954954954955,0.05163856231058971,0.05092905846855623
2002,Boundary-certificate expansion,0.005,29,0.6206896551724138,4.503351881873549,0.022871664548919948,0.11444429184314481,0.08801376796922454
2002,Boundary-excess expansion,0.005,29,0.6551724137931034,4.75353809753319,0.0241423125794155,0.11515346691735377,0.08364041303907674
2002,Posterior-mean expansion,0.005,29,0.6206896551724138,4.503351881873549,0.022871664548919948,0.11444429184314481,0.08801376796922454
2002,Random unselected expansion,0.005,29,0.11172413793103449,0.8106033387372388,0.004116899618805591,0.00614256579089307,0.0038813525005061754
2002,Boundary-certificate expansion,0.01,58,0.5862068965517241,4.253165666213906,0.043202033036848796,0.11720955894540926,0.1911723020854424
2002,Boundary-excess expansion,0.01,58,0.5517241379310345,4.002979450554266,0.04066073697585769,0.11730348767639263,0.19030168050212593
2002,Posterior-mean expansion,0.01,58,0.6379310344827587,4.62844498970337,0.04701397712833545,0.1622937974938657,0.08935007086454748
2002,Random unselected expansion,0.01,58,0.11344827586206897,0.8231126495202207,0.008360864040660738,0.011639635188175821,0.01066298845920227
2002,Boundary-certificate expansion,0.02,115,0.5478260869565217,3.974697530523175,0.08005082592121983,0.20245603898594858,0.27367888236485116
2002,Boundary-excess expansion,0.02,115,0.5391304347826087,3.911607093530744,0.07878017789072427,0.20164822558892262,0.26981170277384087
2002,Posterior-mean expansion,0.02,115,0.5826086956521739,4.2270592784929,0.08513341804320203,0.16276344114878258,0.09362219072686778
2002,Random unselected expansion,0.02,115,0.11078260869565217,0.8037721672835755,0.01618805590851334,0.019920754802862803,0.018375987041911318
2002,Boundary-certificate expansion,0.05,286,0.47202797202797203,3.424751868208031,0.17153748411689962,0.2939952967227029,0.3570965782547074
2002,Boundary-excess expansion,0.05,286,0.43006993006993005,3.1203294799228725,0.156289707750953,0.24615521025564926,0.354808665721806
2002,Posterior-mean expansion,0.05,286,0.486013986013986,3.5262259976364168,0.17662007623888182,0.2847905441920208,0.344502935816967
2002,Random unselected expansion,0.05,286,0.11134615384615384,0.8078609129117389,0.04046378653113088,0.05557186863448674,0.04621309981777689
2003,Boundary-certificate expansion,0.005,30,0.5666666666666667,4.450351802990324,0.022427440633245383,0.018707972678075054,0.06589847068819031
2003,Boundary-excess expansion,0.005,30,0.5,3.926781002638522,0.01978891820580475,0.039716368795050146,0.06897833474936278
2003,Posterior-mean expansion,0.005,30,0.5666666666666667,4.450351802990324,0.022427440633245383,0.018707972678075054,0.06698704333050128
2003,Random unselected expansion,0.005,30,0.10666666666666666,0.8377132805628846,0.004221635883905013,0.007108625671628027,0.005475387638062872
2003,Boundary-certificate expansion,0.01,60,0.6,4.712137203166226,0.047493403693931395,0.030802782163575387,0.09985662701784197
2003,Boundary-excess expansion,0.01,60,0.6166666666666667,4.843029903254178,0.048812664907651716,0.06107888273057277,0.11676932880203908
2003,Posterior-mean expansion,0.01,60,0.55,4.319459102902375,0.04353562005277045,0.03598425221287306,0.11706138487680544
2003,Random unselected expansion,0.01,60,0.10433333333333333,0.8193883025505716,0.008258575197889181,0.016481703387250114,0.013919790781648258
2003,Boundary-certificate expansion,0.02,120,0.5333333333333333,4.188566402814423,0.08443271767810026,0.07038387829677235,0.25735450297366186
2003,Boundary-excess expansion,0.02,120,0.525,4.123120052770449,0.08311345646437995,0.06994549831941206,0.22926401869158877
2003,Posterior-mean expansion,0.02,120,0.6083333333333333,4.777583553210201,0.09630606860158311,0.1684637749811685,0.22010407816482583
2003,Random unselected expansion,0.02,120,0.10329166666666666,0.8112075087950746,0.016352242744063324,0.031656288865951544,0.025176959430756162
2003,Boundary-certificate expansion,0.05,298,0.3926174496644295,3.083445485293336,0.15435356200527706,0.1245102831607556,0.3443341121495327
2003,Boundary-excess expansion,0.05,298,0.40268456375838924,3.162508190044447,0.158311345646438,0.12455326400469839,0.34313933729821583
2003,Posterior-mean expansion,0.05,298,0.44966442953020136,3.5314674788829663,0.17678100263852242,0.22248842977848832,0.33217395921835174
2003,Random unselected expansion,0.05,298,0.10206375838926174,0.801564055001682,0.04012532981530344,0.07942812730960458,0.05562115016992355
2004,Boundary-certificate expansion,0.005,33,0.5151515151515151,4.511019283746556,0.022727272727272728,0.13923158656581575,0.1256993831556168
2004,Boundary-excess expansion,0.005,33,0.48484848484848486,4.245665208232054,0.0213903743315508,0.13798411867958818,0.12688313249669383
2004,Posterior-mean expansion,0.005,33,0.5151515151515151,4.511019283746556,0.022727272727272728,0.13598947810434586,0.12438616123035948
2004,Random unselected expansion,0.005,33,0.08893939393939394,0.7788142116350673,0.00392379679144385,0.005959725115444891,0.008035346015481221
2004,Boundary-certificate expansion,0.01,66,0.5606060606060606,4.909050397018311,0.04946524064171123,0.1452664908138184,0.2231367507930196
2004,Boundary-excess expansion,0.01,66,0.6060606060606061,5.307081510290066,0.053475935828877004,0.21751853519894693,0.37299201893998946
2004,Posterior-mean expansion,0.01,66,0.5454545454545454,4.7763733592610595,0.0481283422459893,0.14819513618017205,0.23608400921104955
2004,Random unselected expansion,0.01,66,0.08333333333333334,0.7297237076648843,0.007352941176470587,0.019390608745330714,0.013566553532289537
2004,Boundary-certificate expansion,0.02,131,0.5038167938931297,4.411764705882352,0.08823529411764706,0.29139077735826635,0.46129232135095394
2004,Boundary-excess expansion,0.02,131,0.5038167938931297,4.411764705882352,0.08823529411764706,0.29021344547702654,0.46027503676096587
2004,Posterior-mean expansion,0.02,131,0.48854961832061067,4.278074866310161,0.0855614973262032,0.363650420848731,0.3897494705496111
2004,Random unselected expansion,0.02,131,0.08572519083969465,0.7506684491978609,0.01501336898395722,0.03139559718425741,0.02830173585743219
2004,Boundary-certificate expansion,0.05,328,0.45426829268292684,3.9778841137341856,0.19919786096256684,0.5770669340721242,0.5942976574710305
2004,Boundary-excess expansion,0.05,328,0.4451219512195122,3.8977924872831617,0.19518716577540107,0.43514233669312413,0.6020660125218485
2004,Posterior-mean expansion,0.05,328,0.46646341463414637,4.084672949002218,0.20454545454545456,0.5477578076680766,0.5810544617177312
2004,Random unselected expansion,0.05,328,0.0853201219512195,0.7471213887439677,0.037413101604278076,0.07206715457075441,0.05626933996726193
2005,Boundary-certificate expansion,0.005,35,0.37142857142857144,3.5439197166469896,0.01790633608815427,0.021574229176325923,0.0085826470690434
2005,Boundary-excess expansion,0.005,35,0.42857142857142855,4.08913813459268,0.02066115702479339,0.0029412676705690807,0.09145557524583899
2005,Posterior-mean expansion,0.005,35,0.5714285714285714,5.452184179456906,0.027548209366391185,0.011362932376253207,0.018867924528301886
2005,Random unselected expansion,0.005,35,0.07414285714285715,0.7074208972845336,0.0035743801652892565,0.00460980356880957,0.0023296500920810316
2005,Boundary-certificate expansion,0.01,70,0.4,3.816528925619835,0.03856749311294766,0.05766769633891507,0.09083011918412731
2005,Boundary-excess expansion,0.01,70,0.42857142857142855,4.08913813459268,0.04132231404958678,0.04387003974903619,0.10792591820424616
2005,Posterior-mean expansion,0.01,70,0.45714285714285713,4.361747343565526,0.0440771349862259,0.20246572786729602,0.028145522777024912
2005,Random unselected expansion,0.01,70,0.07464285714285714,0.7121915584415583,0.007196969696969697,0.013857177724473733,0.006929531950380485
2005,Boundary-certificate expansion,0.02,139,0.4460431654676259,4.255841607705571,0.08539944903581267,0.06813348001625956,0.12154696132596685
2005,Boundary-excess expansion,0.02,139,0.4316546762589928,4.118556394553778,0.08264462809917356,0.0883357085514209,0.14687793182528927
2005,Posterior-mean expansion,0.02,139,0.45323741007194246,4.324484214281467,0.08677685950413223,0.29567191555253974,0.05232982382987595
2005,Random unselected expansion,0.02,139,0.0766546762589928,0.7313869730661751,0.014676308539944904,0.02901164760268176,0.012383508808506201
2005,Boundary-certificate expansion,0.05,347,0.4409221902017291,4.206980732131374,0.21074380165289255,0.34905001728223684,0.24225998123631814
2005,Boundary-excess expansion,0.05,347,0.4034582132564842,3.8495248529306694,0.1928374655647383,0.11498699215758154,0.2520935404287849
2005,Posterior-mean expansion,0.05,347,0.4409221902017291,4.206980732131374,0.21074380165289255,0.3474836036826039,0.20890232461169603
2005,Random unselected expansion,0.05,347,0.07445244956772334,0.7103748183961703,0.03558539944903582,0.06259739710570217,0.02790524340665068
2006,Boundary-certificate expansion,0.005,34,0.4117647058823529,3.9945909398242057,0.020114942528735632,0.016101019085239834,0.08065822459343061
2006,Boundary-excess expansion,0.005,34,0.4411764705882353,4.279918864097363,0.021551724137931036,0.05650399039857677,0.07955261297165263
2006,Posterior-mean expansion,0.005,34,0.4411764705882353,4.279918864097363,0.021551724137931036,0.0159257160098555,0.007636433759722312
2006,Random unselected expansion,0.005,34,0.07867647058823529,0.7632521974306965,0.0038433908045977004,0.009695325149611403,0.005256090505881597
2006,Boundary-certificate expansion,0.01,68,0.4264705882352941,4.137254901960785,0.041666666666666664,0.057759132497474705,0.08968310085492061
2006,Boundary-excess expansion,0.01,68,0.45588235294117646,4.422582826233942,0.04454022988505747,0.06530603958183895,0.32903516102076236
2006,Posterior-mean expansion,0.01,68,0.5294117647058824,5.135902636916836,0.05172413793103448,0.020172557657709995,0.008407790705148807
2006,Random unselected expansion,0.01,68,0.07404411764705882,0.718313049357674,0.007234195402298851,0.017432198344640385,0.012667223757793918
2006,Boundary-certificate expansion,0.02,136,0.4264705882352941,4.137254901960785,0.08333333333333333,0.34084535929382415,0.3549784662852735
2006,Boundary-excess expansion,0.02,136,0.4117647058823529,3.9945909398242057,0.08045977011494253,0.10676192623816971,0.35397570225621905
2006,Posterior-mean expansion,0.02,136,0.47794117647058826,4.6365787694388105,0.09339080459770115,0.2752346832527707,0.1007392170727004
2006,Random unselected expansion,0.02,136,0.07514705882352941,0.7290128465179175,0.014683908045977013,0.02779006910271729,0.023000642797454524
2006,Boundary-certificate expansion,0.05,338,0.39644970414201186,3.846017819492621,0.1925287356321839,0.4121342794434329,0.4694735488847464
2006,Boundary-excess expansion,0.05,338,0.3727810650887574,3.6164048153438078,0.1810344827586207,0.4127434725879937,0.5244198752972938
2006,Posterior-mean expansion,0.05,338,0.40532544378698226,3.9321226960484257,0.1968390804597701,0.4086967636320029,0.5099697885196375
2006,Random unselected expansion,0.05,338,0.07606508875739645,0.7379187920832484,0.03693965517241379,0.06927348332775014,0.05327691714340811
2007,Boundary-certificate expansion,0.005,35,0.4857142857142857,4.9489370748299315,0.025297619047619048,0.04788361296543308,0.04444259705711198
