train_start,train_end,test_year,rule,capacity,test_component_units,damage_units,selected_units,selected_damage_units,damage_capture,selected_hit_rate,overall_damage_rate,damage_lift,hard_consequence_units,selected_hard_consequence_units,hard_consequence_capture,total_event_cost,selected_event_cost,cost_capture,total_event_aos,selected_event_aos,aos_capture
2011,2015,2016,hierarchical_eb_execution,0.05,10452,657,523,243,0.3698630136986301,0.4646271510516252,0.06285878300803674,7.391602713533618,1788,363,0.20302013422818793,17081036.0,7986784.0,0.46758194292196326,36783.0,20860.0,0.5671098061604546
2011,2015,2016,hierarchical_eb_execution,0.1,10452,657,1046,379,0.5768645357686454,0.36233269598470363,0.06285878300803674,5.764233391829714,1788,615,0.34395973154362414,17081036.0,12063048.0,0.7062246107320422,36783.0,24929.0,0.6777315607753582
2011,2015,2016,bayesian_species_child,0.05,10452,657,523,253,0.3850837138508371,0.4837476099426386,0.06285878300803674,7.695783895160515,1788,368,0.2058165548098434,17081036.0,8605210.0,0.5037873580970147,36783.0,21975.0,0.5974227224533072
2011,2015,2016,bayesian_species_child,0.1,10452,657,1046,388,0.5905631659056316,0.37093690248565964,0.06285878300803674,5.901114923561818,1788,618,0.34563758389261745,17081036.0,12838724.0,0.7516361419764,36783.0,26528.0,0.72120272952179
2011,2015,2016,compact_lightgbm,0.05,10452,657,523,249,0.3789954337899543,0.47609942638623326,0.06285878300803674,7.574111422509756,1788,367,0.2052572706935123,17081036.0,7895732.0,0.4622513529038871,36783.0,20763.0,0.5644727183753364
2011,2015,2016,compact_lightgbm,0.1,10452,657,1046,373,0.5677321156773212,0.3565965583173996,0.06285878300803674,5.672979037341645,1788,612,0.3422818791946309,17081036.0,11675401.0,0.6835300271014007,36783.0,24763.0,0.6732186064214447
2011,2015,2016,compact_catboost,0.05,10452,657,523,240,0.365296803652968,0.4588910133843212,0.06285878300803674,7.3003483590455485,1788,367,0.2052572706935123,17081036.0,7992752.0,0.4679313362491596,36783.0,21349.0,0.5804039909740913
2011,2015,2016,compact_catboost,0.1,10452,657,1046,371,0.5646879756468798,0.3546845124282983,0.06285878300803674,5.642560919178956,1788,628,0.3512304250559284,17081036.0,11806491.0,0.6912046201413076,36783.0,24219.0,0.658429165647174
2012,2016,2017,hierarchical_eb_execution,0.05,11128,768,557,279,0.36328125,0.5008976660682226,0.06901509705248023,7.257798473967684,1989,400,0.20110608345902464,48635398.0,38461262.0,0.7908080036684392,22349.0,9428.0,0.42185332677077275
2012,2016,2017,hierarchical_eb_execution,0.1,11128,768,1113,413,0.5377604166666666,0.3710691823899371,0.06901509705248023,5.37663784067086,1989,663,0.3333333333333333,48635398.0,42443916.0,0.872695973414261,22349.0,15862.0,0.7097409280057273
2012,2016,2017,bayesian_species_child,0.05,11128,768,557,288,0.375,0.5170556552962298,0.06901509705248023,7.491921005385996,1989,404,0.20311714429361488,48635398.0,40248089.0,0.8275472321620562,22349.0,12599.0,0.5637388697480872
2012,2016,2017,bayesian_species_child,0.1,11128,768,1113,419,0.5455729166666666,0.37646001796945194,0.06901509705248023,5.454748802036538,1989,658,0.3308195072900955,48635398.0,44246403.0,0.9097571896090991,22349.0,16300.0,0.7293391203185825
2012,2016,2017,compact_lightgbm,0.05,11128,768,557,281,0.3658854166666667,0.5044883303411131,0.06901509705248023,7.309825703171754,1989,402,0.20211161387631976,48635398.0,38366816.0,0.7888660847393497,22349.0,11616.0,0.5197547988724328
2012,2016,2017,compact_lightgbm,0.1,11128,768,1113,423,0.55078125,0.38005390835579517,0.06901509705248023,5.506822776280324,1989,674,0.33886375062845653,48635398.0,42586640.0,0.875630543827358,22349.0,15868.0,0.7100093963935746
2012,2016,2017,compact_catboost,0.05,11128,768,557,290,0.3776041666666667,0.5206463195691203,0.06901509705248023,7.543948234590067,1989,411,0.2066365007541478,48635398.0,39655793.0,0.8153689417736439,22349.0,12637.0,0.565439169537787
2012,2016,2017,compact_catboost,0.1,11128,768,1113,422,0.5494791666666666,0.37915543575920935,0.06901509705248023,5.493804282719378,1989,686,0.34489693313222725,48635398.0,42584462.0,0.8755857616298318,22349.0,15893.0,0.7111280146762718
2013,2017,2018,hierarchical_eb_execution,0.05,12760,814,638,313,0.3845208845208845,0.49059561128526646,0.06379310344827586,7.69041769041769,2199,432,0.19645293315143247,16088161.0,7708034.0,0.4791121869056382,33816.5,18147.0,0.5366315260301924
2013,2017,2018,hierarchical_eb_execution,0.1,12760,814,1276,479,0.5884520884520884,0.37539184952978055,0.06379310344827586,5.884520884520884,2199,743,0.33788085493406095,16088161.0,9987140.0,0.6207757368912457,33816.5,26990.0,0.7981310898525867
2013,2017,2018,bayesian_species_child,0.05,12760,814,638,321,0.39434889434889436,0.5031347962382445,0.06379310344827586,7.886977886977887,2199,447,0.20327421555252387,16088161.0,7739074.0,0.48104155596155457,33816.5,19547.0,0.5780314343589668
2013,2017,2018,bayesian_species_child,0.1,12760,814,1276,492,0.6044226044226044,0.38557993730407525,0.06379310344827586,6.044226044226044,2199,750,0.34106412005457026,16088161.0,10579383.0,0.6575880860466277,33816.5,27347.0,0.8086880664764242
2013,2017,2018,compact_lightgbm,0.05,12760,814,638,326,0.4004914004914005,0.5109717868338558,0.06379310344827586,8.00982800982801,2199,452,0.20554797635288768,16088161.0,7820930.0,0.48612952095643497,33816.5,17492.0,0.5172622832049444
2013,2017,2018,compact_lightgbm,0.1,12760,814,1276,479,0.5884520884520884,0.37539184952978055,0.06379310344827586,5.884520884520884,2199,748,0.34015461573442474,16088161.0,10002974.0,0.6217599388767927,33816.5,27306.0,0.8074756405896529
2013,2017,2018,compact_catboost,0.05,12760,814,638,322,0.3955773955773956,0.5047021943573667,0.06379310344827586,7.911547911547911,2199,453,0.20600272851296045,16088161.0,8052610.0,0.5005301724665734,33816.5,17580.0,0.5198645631570388
